image_path,question,answer
images/small/a6/a605f6e7.jpg,What state is on the seal?,California
images/small/a6/a6c224d8.jpg,What color is the case?,Black
images/small/a6/a6c224d8.jpg,Is the design cartoonish?,Yes
images/small/a6/a6a36157.jpg,What's the lever's position?,Horizontal
images/small/a6/a6a36157.jpg,What shape is the rose?,Circular
images/small/a6/a6cc2509.jpg,What orientation is 'printed' on back?,Horizontal
images/small/a6/a6cc2509.jpg,What shape is the camera cutout?,Rectangle
images/small/a6/a696a86b.jpg,What specific type of shoe?,Ballet
images/small/a6/a696a86b.jpg,What material appears dominant?,Leather
images/small/a6/a6446cb5.jpg,What material are the corners made of?,Metal
images/small/a6/a6446cb5.jpg,What is the case’s shape?,Rectangle
images/small/a6/a64bbb03.jpg,What shape is the camera hole?,Circle
images/small/a6/a64bbb03.jpg,What is the dominant background color?,Teal
images/small/a6/a673d70e.jpg,What is the light's cover material?,Glass
images/small/a6/a673d70e.jpg,What's the base's shape?,Square
images/small/a6/a62ca860.jpg,What shape is the phone case?,Rectangle
images/small/a6/a62ca860.jpg,Is the background a mural?,Yes
images/small/a6/a6079a5f.jpg,What shape is the shade?,Trapezoid
images/small/a6/a6079a5f.jpg,What is the product's primary finish?,Brushed
images/small/a6/a69ba6c8.jpg,What is the dominant color?,Black
images/small/a6/a69ba6c8.jpg,What shape is the lampshade?,Conical
images/small/a6/a635084f.jpg,What is the primary color?,Black
images/small/a6/a635084f.jpg,What shape is the key chain holder?,Rectangular
images/small/a6/a65ed75a.jpg,What material is the base?,Wood
images/small/a6/a65ed75a.jpg,What is the hook's color?,Black
images/small/a6/a61f147c.jpg,What type of shoe is it?,Sneaker
images/small/a6/a61f147c.jpg,What is the lace color?,White
images/small/a6/a6cad764.jpg,What furniture piece is pictured?,Nightstand
images/small/a6/a6cad764.jpg,What is the drawer knob shape?,Round
images/small/a6/a6be484f.jpg,What word precedes 'Facts'?,Nutrition
images/small/a6/a6be484f.jpg,What serving size is listed?,Cup
images/small/a6/a682ab85.jpg,What device does the case fit?,Phone
images/small/a6/a682ab85.jpg,What is the case's primary color?,Brown
images/small/a6/a63dd538.jpg,What is the handle's shape?,Lever
images/small/a6/a63dd538.jpg,What material appears brushed?,Metal
images/small/a6/a6d5b9fb.jpg,What specific type of shoe is it?,Mule
images/small/a6/a6d5b9fb.jpg,What is the dominant color of the leaves?,Green
images/small/a6/a60158f5.jpg,What word begins the facts?,Nutrition
images/small/a6/a60158f5.jpg,How many servings?,Forty-five
images/small/a6/a6c4ee0f.jpg,What letter is prominently displayed?,S
images/small/a6/a6c4ee0f.jpg,What material appears textured in the center?,Leather
images/small/a6/a6590ac1.jpg,What is the phone's color?,Purple
images/small/a6/a6590ac1.jpg,What are the objects?,Lollipops
images/small/a6/a6769255.jpg,What's the coating's color mentioned?,Silver
images/small/a6/a6769255.jpg,Is magnetism implied?,Yes
images/small/a6/a6e9a1d0.jpg,What liquid is inside?,Milk
images/small/a6/a6e9a1d0.jpg,What shape is the container?,Cuboid
images/small/a6/a6538a2e.jpg,What shape are the zippers?,Rounded
images/small/a6/a6538a2e.jpg,What logo is visible?,Travelsafe
images/small/a6/a6faa216.jpg,What is the dominant color of the image?,Green
images/small/a6/a6faa216.jpg,What is being depicted in the image?,Waterfall
images/small/a6/a66e3617.jpg,What's depicted: fire or water?,Fire
images/small/a6/a66e3617.jpg,Is this a phone case?,Yes
images/small/a6/a6f06747.jpg,What footwear style is depicted?,Sneakers
images/small/a6/a6f06747.jpg,What color is the heel pull?,Red
images/small/a6/a6d67db0.jpg,What is the zodiac's symbol?,Scorpion
images/small/a6/a6d67db0.jpg,What material is the case?,Plastic
images/small/a6/a6fff3d9.jpg,What is the visible brand name?,Vedaka
images/small/a6/a6fff3d9.jpg,What shape is the product within the package?,Circle
images/small/a6/a6aa5862.jpg,What is the table's predominant color?,White
images/small/a6/a6aa5862.jpg,What is the table's main function?,Lifting
images/small/a6/a6d7d202.jpg,What color is the case?,Yellow
images/small/a6/a6d7d202.jpg,Which brand are the sneakers?,Vans
images/small/a6/a6e3dcce.jpg,What is the texture?,Granular
images/small/a6/a6e3dcce.jpg,Is the product in bowl?,Yes
images/small/a6/a6a20af6.jpg,What object is forming the number four?,Chain
images/small/a6/a6a20af6.jpg,What color is the device's back?,Orange
images/small/a6/a60f5a80.jpg,What object dominates the bottom?,Tree
images/small/a6/a60f5a80.jpg,Is it a starry background?,Yes
images/small/a6/a6644535.jpg,What is the product's dominant pattern?,Floral
images/small/a6/a6644535.jpg,What is the product's primary color?,Beige
images/small/a6/a6f01b0e.jpg,What shape is the main design?,Swirls
images/small/a6/a6f01b0e.jpg,How many camera holes are visible?,One
images/small/a6/a6494658.jpg,What shape is the mirror?,Rectangle
images/small/a6/a6494658.jpg,What is the coat's material?,Fabric
images/small/a6/a67b3c61.jpg,What is the background's color?,Blue
images/small/a6/a67b3c61.jpg,What is depicted in the center?,Boy
images/small/a6/a6321a98.jpg,What is the shoe's primary material?,Suede
images/small/a6/a6321a98.jpg,What type of shoe is this?,Wallabee
images/small/a6/a6e6fabb.jpg,What kitchenware is featured?,Frying
images/small/a6/a6e6fabb.jpg,What color is the pan?,Black
images/small/a6/a645c9f5.jpg,What color are the vegetables?,Orange
images/small/a6/a645c9f5.jpg,Are they enclosed?,Yes
images/small/a6/a6ca279e.jpg,What is the product's color?,Pink
images/small/a6/a6ca279e.jpg,What is the couple riding?,Tandem
images/small/a6/a6117e93.jpg,What is the device being mounted?,Television
images/small/a6/a6117e93.jpg,What shape is the screen?,Rectangle
images/small/a6/a607e306.jpg,What color is the lid?,White
images/small/a6/a607e306.jpg,What is the jar's shape?,Cylindrical
images/small/a6/a61c9117.jpg,What is the boot's primary material?,Leather
images/small/a6/a61c9117.jpg,What is the heel's shape?,Block
images/small/a6/a6294e4d.jpg,What appendage is tethered?,Float
images/small/a6/a6294e4d.jpg,What color is the pump?,Black
images/small/a6/a62c2e70.jpg,What type of cover is it?,Phone
images/small/a6/a62c2e70.jpg,What is the dominant color?,Orange
images/small/a6/a6f782d6.jpg,What kind of footwear is shown?,Sneakers
images/small/a6/a6f782d6.jpg,What color are the laces?,Gray
images/small/a6/a65a0a98.jpg,What shape is the device primarily?,Teardrop
images/small/a6/a65a0a98.jpg,What color is the display background?,Green
images/small/a6/a6a95eda.jpg,What material appears most on the plans?,Paper
images/small/a6/a6a95eda.jpg,What shape are the paper rolls?,Cylindrical
images/small/a6/a6d38c2e.jpg,What material is the frame?,Metal
images/small/a6/a6d38c2e.jpg,Is the sheet white?,Yes
images/small/a6/a6917e2f.jpg,What is the heel's shape?,Block
images/small/a6/a6917e2f.jpg,What is the shoe's material?,Leather
images/small/a6/a664faed.jpg,What shape is predominant?,Rectangle
images/small/a6/a664faed.jpg,Is texture smooth?,No
images/small/a6/a60f8b67.jpg,What are the containers filled with?,Food
images/small/a6/a60f8b67.jpg,What shape are the containers?,Round
images/small/a6/a6f1fda4.jpg,What ingredients are listed?,Oats
images/small/a6/a6f1fda4.jpg,How much sodium?,Zero
images/small/a6/a6d044b0.jpg,What appliance is shown?,Juicer
images/small/a6/a6d044b0.jpg,What is the insert material?,Metal
images/small/a6/a6d39e1c.jpg,What shape is the predominant pattern?,Plaid
images/small/a6/a6d39e1c.jpg,Is there a handle?,Yes
images/small/a6/a66c5c3d.jpg,What's the visible frame's shape?,Trapezoid
images/small/a6/a66c5c3d.jpg,What material is the seating?,Fabric
images/small/a6/a6675695.jpg,What shape are the heater's fins?,Curved
images/small/a6/a6675695.jpg,What color is the heater?,Black
images/small/a6/a6c0595f.jpg,What kind of connector is on the left?,Lightning
images/small/a6/a6c0595f.jpg,What word is partially visible?,Basics
images/small/a6/a67fa1f4.jpg,What is the product's shape?,Rectangular
images/small/a6/a67fa1f4.jpg,What is the product's color?,White
images/small/a6/a6909c91.jpg,What footwear style is pictured?,Sandals
images/small/a6/a6909c91.jpg,Are these sandals adjustable?,Yes
images/small/a6/a62eeaf6.jpg,What device is it?,Phone
images/small/a6/a62eeaf6.jpg,What shade is the highest part?,Lime
images/small/a6/a6ac50b0.jpg,What type of animal uses this?,Cat
images/small/a6/a6ac50b0.jpg,What's the covering material?,Fleece
images/small/a6/a626adab.jpg,What shape are the stones?,Round
images/small/a6/a626adab.jpg,What metal is visible?,Gold
images/small/a6/a6cc9ef6.jpg,What specific type of footwear is this?,Slip-ons
images/small/a6/a6cc9ef6.jpg,What pattern covers the shoe?,Striped
images/small/a6/a603dcf7.jpg,What character is pictured?,Kitty
images/small/a6/a603dcf7.jpg,Is glitter visible?,Yes
images/small/a6/a617bce7.jpg,What shape is the doormat?,Rectangle
images/small/a6/a617bce7.jpg,What is the doormat's color?,Brown
images/small/a6/a69109ea.jpg,What type of footwear is this?,Flip-flop
images/small/a6/a69109ea.jpg,What is the main color?,Black
images/small/a6/a638eef8.jpg,What shape is the primary design?,Heart
images/small/a6/a638eef8.jpg,What color is the case?,Black
images/small/a6/a698b009.jpg,What shape is the folded towel?,Rectangular
images/small/a6/a698b009.jpg,What color is the uppermost towel?,Green
images/small/a6/a602b881.jpg,What object is visible at the top?,Camera
images/small/a6/a602b881.jpg,What color is predominant?,Black
images/small/a6/a6701623.jpg,What is the table's shape?,Square
images/small/a6/a6701623.jpg,Is there a bottom shelf?,Yes
images/small/a6/a6ead4eb.jpg,What is the dominant animal depicted?,Giraffe
images/small/a6/a6ead4eb.jpg,What is the measurement in centimeters of the height?,190
images/small/a6/a6d04c90.jpg,What are the containers primarily designed for?,Food
images/small/a6/a6d04c90.jpg,What color is the stack’s material?,Clear
images/small/a6/a60ee333.jpg,What type of device is pictured?,Shredder
images/small/a6/a60ee333.jpg,How many buttons are visible?,Three
images/small/a6/a672886c.jpg,What is the dominant pattern?,Camo
images/small/a6/a672886c.jpg,Is a piercing visible?,Yes
images/small/a6/a6b02440.jpg,What specific eyewear are these?,Goggles
images/small/a6/a6b02440.jpg,"What shape are the lenses, generally?",Rectangle
images/small/a6/a6453ff4.jpg,What specific type of product is shown?,Backpack
images/small/a6/a6453ff4.jpg,What material is most visible?,Leather
images/small/a6/a6d435be.jpg,What is the container's shape?,Conical
images/small/a6/a6d435be.jpg,Is the container transparent?,Yes
images/small/a6/a62d84e2.jpg,What object is illustrated?,Skeleton
images/small/a6/a62d84e2.jpg,What color is predominant?,Black
images/small/a6/a61fb7ce.jpg,What shape is the table?,Rectangular
images/small/a6/a61fb7ce.jpg,Are the chair legs metal?,Yes
images/small/a6/a6361e36.jpg,What is the topmost visible component?,Lid
images/small/a6/a6361e36.jpg,What color band is located in the middle?,Green
images/small/a6/a62693bf.jpg,What shape is the toe?,Square
images/small/a6/a62693bf.jpg,What fastener is present?,None
images/small/a6/a6437135.jpg,What shape is the box?,Rectangular
images/small/a6/a6437135.jpg,What is inside the package?,Grinder
images/small/a6/a67ce487.jpg,What geometric shape dominates the product?,Circle
images/small/a6/a67ce487.jpg,What is the primary material visible?,Plastic
images/small/a6/a6929a1c.jpg,What finish is the showerhead?,Bronze
images/small/a6/a6929a1c.jpg,What shape is the showerhead?,Circular
images/small/b1/b1de370b.jpg,What animal is pictured?,Yorkie
images/small/b1/b1de370b.jpg,Is the dog's tongue visible?,Yes
images/small/b1/b11813ad.jpg,What type of shoe is this?,Loafer
images/small/b1/b11813ad.jpg,What's the visible brand?,Symbol
images/small/b1/b1b8b690.jpg,What is the predominant finish?,Gloss
images/small/b1/b1b8b690.jpg,Is there a visible knob?,No
images/small/b1/b1582f13.jpg,What type of product is shown?,Charger
images/small/b1/b1582f13.jpg,What material is the stand?,Metal
images/small/b1/b1a4368e.jpg,What shape is the bottle?,Cylindrical
images/small/b1/b1a4368e.jpg,What color is the cap?,Black
images/small/b1/b16f7053.jpg,Are laces visible?,Yes
images/small/b1/b16f7053.jpg,What brand is indicated?,Smyactive
images/small/b1/b195146d.jpg,What material is most visible?,Wood
images/small/b1/b195146d.jpg,Are there any visible knots?,Yes
images/small/b1/b196a465.jpg,What is the first listed ingredient?,Water
images/small/b1/b196a465.jpg,Is 'soy' listed as an ingredient?,Yes
images/small/b1/b1cabc68.jpg,What's the product's shape?,Rectangular
images/small/b1/b1cabc68.jpg,Is camera visible?,Yes
images/small/b1/b16b67f1.jpg,What shape is the overall device?,Rectangle
images/small/b1/b16b67f1.jpg,What is the most visible color?,Gray
images/small/b1/b13f86fb.jpg,What kind of crackers are these?,Rice
images/small/b1/b13f86fb.jpg,What's the brand name?,365
images/small/b1/b127001f.jpg,What is listed first?,Aqua
images/small/b1/b127001f.jpg,Is Vitamin E listed?,Yes
images/small/b1/b1c2e697.jpg,What footwear style is depicted?,Sandal
images/small/b1/b1c2e697.jpg,What color are the shoes?,Black
images/small/b1/b1124002.jpg,What shape is the prominent design element?,Sphere
images/small/b1/b1124002.jpg,What object is at the top?,Camera
images/small/b1/b1f251c2.jpg,What shape is the backplate?,Circular
images/small/b1/b1f251c2.jpg,What is the fixture's color?,Gold
images/small/b1/b1191b41.jpg,What specific product is displayed?,Case
images/small/b1/b1191b41.jpg,What is the primary background color?,Pink
images/small/b1/b15ee512.jpg,What color is the car being cleaned?,Red
images/small/b1/b15ee512.jpg,What is the primary material of the duster head?,Microfiber
images/small/b1/b1661917.jpg,What shape is the camera's lens?,Circle
images/small/b1/b1661917.jpg,What material simulates the exterior?,Wood
images/small/b1/b1a86106.jpg,What footwear type are these?,Sneakers
images/small/b1/b1a86106.jpg,What color are the laces?,White
images/small/b1/b15143e3.jpg,What is the primary material?,Wood
images/small/b1/b15143e3.jpg,Is there a vase present?,Yes
images/small/b1/b1640af2.jpg,What is the dominant shape of the flap?,Triangle
images/small/b1/b1640af2.jpg,What is the main material's texture?,Glitter
images/small/b1/b1e36f3f.jpg,What material are the gloves?,Nylon
images/small/b1/b1e36f3f.jpg,What color are the gloves?,Gray
images/small/b1/b1503c35.jpg,What material is the case made of?,Wood
images/small/b1/b1503c35.jpg,What is the case's design theme?,Girl
images/small/b1/b13abd5d.jpg,What is the overall shape of the objects?,Circle
images/small/b1/b13abd5d.jpg,What texture appears most prominent?,Felt
images/small/b1/b1aa7864.jpg,What is the bag's primary closure?,Flap
images/small/b1/b1aa7864.jpg,What is the handle hardware color?,Gold
images/small/b1/b1f2edc2.jpg,What color are the laces?,Orange
images/small/b1/b1f2edc2.jpg,What shape describes the toe?,Round
images/small/b1/b11bdfa7.jpg,What shape is the laundry basket?,Rectangular
images/small/b1/b11bdfa7.jpg,What color are the handles?,White
images/small/b1/b13e99c4.jpg,What specific product is shown?,Couscous
images/small/b1/b13e99c4.jpg,What is the brand's logo?,Fresh
images/small/b1/b12d36e4.jpg,What is the phone case's background color?,Pink
images/small/b1/b12d36e4.jpg,How many stars are distinctly visible?,Seven
images/small/b1/b12b6c06.jpg,What is the stud's shape?,Floral
images/small/b1/b12b6c06.jpg,Is the silhouette smiling?,No
images/small/b1/b1ba9917.jpg,What cuisine is advertised?,Italian
images/small/b1/b1ba9917.jpg,What vegetable is visible?,Kale
images/small/b1/b14ad4ba.jpg,What pattern repeats vertically?,Chevron
images/small/b1/b14ad4ba.jpg,What shape is the camera lens?,Circle
images/small/b1/b12199ae.jpg,What shape is the emblem?,Butterfly
images/small/b1/b12199ae.jpg,What is the texture?,Crocodile
images/small/b1/b1b172bb.jpg,What time is displayed?,05:59
images/small/b1/b1b172bb.jpg,What is the month?,July
images/small/b1/b1a9d478.jpg,What shape is dominant?,Rectangular
images/small/b1/b1a9d478.jpg,Is tilting possible?,Yes
images/small/b1/b1cb1567.jpg,What is the primary shape of the visible shelf?,Semicircle
images/small/b1/b1cb1567.jpg,What type of finish does the wood appear to have?,Matte
images/small/b1/b172334f.jpg,What shape are the earrings?,Oval
images/small/b1/b172334f.jpg,What metal color are these?,Rosegold
images/small/b1/b192041b.jpg,What color is dominant?,Purple
images/small/b1/b192041b.jpg,What shape is the camera?,Circle
images/small/b1/b1ad9750.jpg,What furniture piece is it?,Chair
images/small/b1/b1ad9750.jpg,What's the main fabric?,Cloth
images/small/b1/b1397e64.jpg,What item is pictured?,Case
images/small/b1/b1397e64.jpg,What color are the decorations?,Black
images/small/b1/b18416d3.jpg,What is the main garment's length?,Ankle
images/small/b1/b18416d3.jpg,What footwear style is she wearing?,Sandals
images/small/b1/b141cec4.jpg,What brand is visible?,Amazonbasics
images/small/b1/b141cec4.jpg,What is the quantity?,Twelve
images/small/b1/b1c3e20c.jpg,What item's case is depicted?,Phone
images/small/b1/b1c3e20c.jpg,What's the pattern's style?,Abstract
images/small/b1/b165afc5.jpg,What is the background's texture?,Grunge
images/small/b1/b165afc5.jpg,Which zodiac sign is represented?,Libra
images/small/b1/b13379c4.jpg,What is the phone case's background color?,Purple
images/small/b1/b13379c4.jpg,What creature is illustrated?,Unicorn
images/small/b1/b1011753.jpg,What is the main material?,Suede
images/small/b1/b1011753.jpg,Is there a heel?,No
images/small/b1/b17d034f.jpg,What is the serving size in tablespoons?,One
images/small/b1/b17d034f.jpg,What is the color of the cap?,Gold
images/small/b1/b1004e53.jpg,What shape is the rod end?,Diamond
images/small/b1/b1004e53.jpg,What is the height in feet?,Seven
images/small/b1/b13c78ea.jpg,What is the carrier's primary color?,Black
images/small/b1/b13c78ea.jpg,What shape is the main compartment?,Rectangular
images/small/b1/b1926543.jpg,How many calories per serving?,Fifty
images/small/b1/b1926543.jpg,Trans fat amount?,Zero
images/small/b1/b18dda30.jpg,What specific type of product is shown?,Sneakers
images/small/b1/b18dda30.jpg,What texture covers the upper part?,Cracked
images/small/b1/b1b57ef5.jpg,What is the dominant color?,Orange
images/small/b1/b1b57ef5.jpg,What is the subject: abstract or landscape?,Abstract
images/small/b1/b1a580e1.jpg,What specific type of item is this?,Sleeve
images/small/b1/b1a580e1.jpg,What is the predominant texture?,Felt
images/small/b1/b1049715.jpg,Is the rug rectangular?,Yes
images/small/b1/b1049715.jpg,What shape is the pattern?,Circular
images/small/b1/b15f7034.jpg,What is the main pattern?,Leaves
images/small/b1/b15f7034.jpg,What shape are the leaves?,Oval
images/small/b1/b1964cc5.jpg,What geometrical shape is the lampshade?,Sphere
images/small/b1/b1964cc5.jpg,What is the base material?,Marble
images/small/b1/b163a898.jpg,What specific type of footwear is shown?,Sandals
images/small/b1/b163a898.jpg,What material appears most prominent?,Satin
images/small/b1/b1a4481d.jpg,What's the sofa's color?,Gray
images/small/b1/b1a4481d.jpg,What shape are the legs?,Rectangular
images/small/b1/b19c060d.jpg,What specific herb is advertised?,Thyme
images/small/b1/b19c060d.jpg,What is the logo's background color?,Blue
images/small/b1/b1c0bc7c.jpg,What is the shoe's primary color?,Blue
images/small/b1/b1c0bc7c.jpg,Is there lacing present?,No
images/small/b1/b1d6bb68.jpg,What food is predominantly present?,Pasta
images/small/b1/b1d6bb68.jpg,What shape is the plate?,Round
images/small/b1/b1e8b38a.jpg,What type footwear are these?,Sneakers
images/small/b1/b1e8b38a.jpg,What color is the shoe's sole?,White
images/small/b1/b1a17dd5.jpg,What shape is most visible?,Rectangle
images/small/b1/b1a17dd5.jpg,What's the product's color?,White
images/small/b1/b122fac1.jpg,What shape is the top platform?,Square
images/small/b1/b122fac1.jpg,What is the tower covered in?,Carpet
images/small/b1/b137120b.jpg,What type of peeler is shown?,Y
images/small/b1/b137120b.jpg,What color is the accent stripe?,Yellow
images/small/b1/b16c5f97.jpg,What shape are the toes?,Round
images/small/b1/b16c5f97.jpg,What is the heel's height?,Low
images/small/b1/b1e696cc.jpg,What is the product packaging material?,Glass
images/small/b1/b1e696cc.jpg,What's the serving size listed?,One
images/small/b1/b1b328d2.jpg,What is the product's primary color?,Orange
images/small/b1/b1b328d2.jpg,What encloses the contents?,Plastic
images/small/b1/b14c1ab0.jpg,What color is the phone case?,Pink
images/small/b1/b14c1ab0.jpg,What is the dominant pattern style?,Floral
images/small/b1/b11a99e6.jpg,What type of footwear is this?,Boot
images/small/b1/b11a99e6.jpg,What texture is visible?,Velvet
images/small/b1/b1c8840b.jpg,What is the bacon's dominant color?,Pink
images/small/b1/b1c8840b.jpg,Is the bacon labeled 'uncured'?,Yes
images/small/b1/b1dc2bdc.jpg,What is the seat woven from?,Straps
images/small/b1/b1dc2bdc.jpg,What is the wood's grain direction (horizontal/vertical)?,Vertical
images/small/b1/b1c23484.jpg,What is the letter displayed?,P
images/small/b1/b1c23484.jpg,What is the dominant shape of the product?,Rectangle
images/small/b1/b1e943d0.jpg,What is being scooped?,Tea
images/small/b1/b1e943d0.jpg,What material is the scoop?,Wood
images/small/b1/b167a144.jpg,Is a floral pattern visible?,Yes
images/small/b1/b167a144.jpg,What part is at the top?,Camera
images/small/b1/b1ec1f6f.jpg,What is the subject matter of the background image?,Railroad
images/small/b1/b1ec1f6f.jpg,What word is printed near the tracks?,Alone
images/small/b1/b1aeac0f.jpg,What is the necklace's color?,Gold
images/small/b1/b1aeac0f.jpg,What shape is the pendant?,Round
images/small/b1/b116013e.jpg,What furniture is featured?,Chair
images/small/b1/b116013e.jpg,What's the arm's color?,Brown
images/small/b1/b113f88e.jpg,What is the primary color?,Blue
images/small/b1/b113f88e.jpg,Is the container rectangular?,Yes
images/small/b1/b1277871.jpg,What shape is dominant?,Rectangular
images/small/b1/b1277871.jpg,How many visible buttons?,One
images/small/b1/b1d1491d.jpg,What animal is depicted?,Tiger
images/small/b1/b1d1491d.jpg,What is the case's purpose?,Phone
images/small/b1/b19b7906.jpg,What is the first word listed?,Ingredients
images/small/b1/b19b7906.jpg,Are eggs mentioned?,Yes
images/small/b1/b1e3db5a.jpg,What footwear type are these?,Boots
images/small/b1/b1e3db5a.jpg,What is the upper material?,Suede
images/small/b1/b15420ad.jpg,What shape is the ottoman generally?,Rectangular
images/small/b1/b15420ad.jpg,What is the ottoman's color?,Gray
images/small/b1/b1793064.jpg,What is the primary color?,Black
images/small/b1/b1793064.jpg,What material appears most?,Nylon
images/small/b1/b1a670f1.jpg,What is the primary material?,Leather
images/small/b1/b1a670f1.jpg,Are these shoes shiny?,Yes
images/small/b1/b13663f6.jpg,What is the dominant flower's color?,Pink
images/small/b1/b13663f6.jpg,What product type is this?,Case
images/small/b1/b1f3b2e8.jpg,What color are the peppercorns?,Black
images/small/b1/b1f3b2e8.jpg,What material is the container?,Plastic
images/small/b1/b13c6bb7.jpg,What shape are the cushions?,Rectangular
images/small/b1/b13c6bb7.jpg,What is the sofa's material?,Leather
images/small/b1/b1fac709.jpg,What is the product's form?,Powder
images/small/b1/b1fac709.jpg,What word is below 'Oxygen'?,Whitening
images/small/b1/b15dfc9e.jpg,What product is covered?,Phone
images/small/b1/b15dfc9e.jpg,What pattern is featured?,Rainbow
images/small/b1/b15c9324.jpg,What is the product's primary function?,Protection
images/small/b1/b15c9324.jpg,What is the dominant color family present?,Multicolor
images/small/b1/b1de6739.jpg,What is the item's dominant shape?,Round
images/small/b1/b1de6739.jpg,What type of furniture is this?,Chair
images/small/b1/b1f86c5a.jpg,What shape are the stripes?,Chevron
images/small/b1/b1f86c5a.jpg,What item is depicted?,Case
images/small/b1/b17920f3.jpg,What is the primary material?,Leather
images/small/b1/b17920f3.jpg,What is the armrest's shape?,Rounded
images/small/b1/b1174975.jpg,What is the predominant material?,Fleece
images/small/b1/b1174975.jpg,What is the texture?,Soft
images/small/b1/b17a9a47.jpg,What item is this designed for?,Phone
images/small/b1/b17a9a47.jpg,What is the primary color present?,Green
images/small/b1/b1c16221.jpg,What is the product's most descriptive name?,Sandals
images/small/b1/b1c16221.jpg,What pattern is seen on one strap?,Snakeskin
images/small/b1/b1740ade.jpg,What type of cable is plugged?,Ethernet
images/small/b1/b1740ade.jpg,What color is the cable?,White
images/small/b1/b1a514fc.jpg,What is the table's structure?,Folding
images/small/b1/b1a514fc.jpg,What is the bowl's shape?,Round
images/small/be/be29f8e4.jpg,What shape is the visible cushion?,Square
images/small/be/be29f8e4.jpg,What specific material appears dominant?,Fabric
images/small/be/be5b7eee.jpg,What unit is used for salt?,Grams
images/small/be/be5b7eee.jpg,What value is listed for energy in kcal?,354
images/small/be/be86a6bc.jpg,What shape is the antenna?,Square
images/small/be/be86a6bc.jpg,What color is the antenna?,White
images/small/be/be2c1506.jpg,What shape is the charging device?,Rectangular
images/small/be/be2c1506.jpg,What is charging?,Phone
images/small/be/be4b1801.jpg,What is the viscosity grade?,10W-30
images/small/be/be4b1801.jpg,What is the container material?,Plastic
images/small/be/be967f60.jpg,What is the product?,Basil
images/small/be/be967f60.jpg,What color is the lid?,Black
images/small/be/be256b62.jpg,What product type is pictured?,Case
images/small/be/be256b62.jpg,What's the primary texture?,Wood
images/small/be/be7a5604.jpg,What type of product is shown?,Case
images/small/be/be7a5604.jpg,How many camera lenses are visible?,Four
images/small/be/be0b9f91.jpg,What is the dominant color?,Brown
images/small/be/be0b9f91.jpg,What are the objects?,Brushes
images/small/be/be01b141.jpg,What specific type of footwear is shown?,Sandal
images/small/be/be01b141.jpg,Is the sole textured?,Yes
images/small/be/be1801f5.jpg,What is the phone case's background color?,Black
images/small/be/be1801f5.jpg,What material looks like the 'Girl Boss' text?,Glitter
images/small/be/bee9ba31.jpg,What footwear style is presented?,Boots
images/small/be/bee9ba31.jpg,Is the sole layered?,Yes
images/small/be/bedb4614.jpg,What is the primary function?,Sitting
images/small/be/bedb4614.jpg,What is the cushion's texture?,Fabric
images/small/be/be7833be.jpg,What is the product's primary fastener type?,None
images/small/be/be7833be.jpg,What specific shoe type is visible?,Sandal
images/small/be/be2ec6fa.jpg,What is the product's primary shape?,Rectangle
images/small/be/be2ec6fa.jpg,What is the predominant color?,White
images/small/be/be62037c.jpg,What shape dominates the back?,Chevron
images/small/be/be62037c.jpg,What is the product's primary function?,Seating
images/small/be/be5b5466.jpg,What shape are the decorations?,Heart
images/small/be/be5b5466.jpg,How many camera lenses are visible?,Three
images/small/be/be3360b7.jpg,What flavor is advertised?,Chocolate
images/small/be/be3360b7.jpg,What container holds the butter?,Tub
images/small/be/be8f93dd.jpg,What phone is this likely for?,iPhone
images/small/be/be8f93dd.jpg,What is the prominent design material?,Glitter
images/small/be/be648b66.jpg,What is the cabinet's color?,White
images/small/be/be648b66.jpg,What shape is the handle?,Rectangular
images/small/be/be451bb5.jpg,What is the prominent flower?,Forget-me-not
images/small/be/be451bb5.jpg,Is the phone case plastic?,Yes
images/small/be/beca8821.jpg,What is the background color?,Red
images/small/be/beca8821.jpg,What shape is repeating?,Heart
images/small/be/bee34818.jpg,What shape is this item?,Rectangle
images/small/be/bee34818.jpg,What is the primary color?,Gray
images/small/be/bea3bec7.jpg,What's the case's primary color?,Blue
images/small/be/bea3bec7.jpg,What action is the woman doing?,Dancing
images/small/be/be94c858.jpg,What specific shoe type is pictured?,Loafer
images/small/be/be94c858.jpg,What is the color of the shoe?,Mustard
images/small/be/be273e27.jpg,What is the phone's brand?,Huawei
images/small/be/be273e27.jpg,What is depicted on the phone's case?,Queen
images/small/be/be477b78.jpg,What word is printed?,Sad
images/small/be/be477b78.jpg,What is the phone's color?,Black
images/small/be/be2ce7b0.jpg,What animal is pictured?,Owl
images/small/be/be2ce7b0.jpg,What letter is displayed?,S
images/small/be/beda75eb.jpg,What type of device case is this?,Phone
images/small/be/beda75eb.jpg,What fruit logo is visible?,Apple
images/small/be/bea34f4b.jpg,What is the prominent flower's color?,Purple
images/small/be/bea34f4b.jpg,What shape is the camera lens?,Circle
images/small/be/be1abc11.jpg,What is the primary color?,Black
images/small/be/be1abc11.jpg,Are treads present?,Yes
images/small/be/be0c012d.jpg,What is the primary product shown?,Case
images/small/be/be0c012d.jpg,What color dominates the upper half?,Orange
images/small/be/beaf62f8.jpg,What shape is predominant?,Rectangular
images/small/be/beaf62f8.jpg,Is the sheet folded?,Yes
images/small/be/be043121.jpg,What is the primary color?,Pink
